x11,x12,x21,x22,x31,x32,x41,x42,x51,x52,x61,x62,x71,x72,x81,x82,x91,x92,x101,x102,x111,x112,x121,x122,x131,x132,x141,x142,x151,x152,x161,x162,x171,x172,x181,x182,target
-0.285486693,-0.015822279,-0.250400884,0.014436749,-0.23488728,0.013347486,-0.19523914,0.012738377,-0.154749292,0.069084719,0.046217022,0.096973389,0.144084046,0.06904095,0.356352549,0.046628413,0.384579364,0.009032493,0.370165912,-0.029206072,0.27974777,-0.039264406,0.22585484,-0.05620614,0.078553266,-0.064874184,-0.107139602,-0.048494083,-0.109974733,-0.025148414,-0.133665764,0.036423676,-0.17389638,-0.057456255,-0.240114998,-0.031234417,S_progra
-0.290068168,-0.01172073,-0.254529805,0.015930996,-0.237139753,0.013776632,-0.194648063,0.015675066,-0.150468835,0.064050953,0.043281641,0.093165196,0.12813328,0.06672825,0.365965476,0.043621677,0.385561856,0.011174148,0.367162598,-0.02850445,0.279763253,-0.035725902,0.228188704,-0.053102136,0.077840122,-0.066957426,-0.095643748,-0.051208044,-0.098074167,-0.03079948,-0.136728746,0.030587009,-0.178763767,-0.050410544,-0.239831876,-0.026281215,S_progra
-0.287030567,-0.019878632,-0.259783463,0.009747817,-0.240998926,0.011586667,-0.192231946,0.014248994,-0.156181656,0.06353642,0.057600444,0.091626607,0.152582216,0.059599606,0.357879614,0.04118002,0.387977836,0.009547686,0.362228639,-0.030736879,0.274812695,-0.032047515,0.231042488,-0.052355519,0.068128008,-0.05351952,-0.09929927,-0.040797962,-0.108618302,-0.021749989,-0.13829147,0.039819378,-0.171784532,-0.06135033,-0.238031808,-0.02845685,S_progra
-0.286773221,-0.024547842,-0.255096411,0.008721722,-0.238574227,0.010597648,-0.195494117,0.015003335,-0.152704135,0.065468405,0.04255403,0.098588235,0.131887946,0.072580025,0.364734141,0.043344491,0.392744739,0.003368073,0.369353574,-0.033391407,0.269011205,-0.040520096,0.225993987,-0.054964184,0.076596543,-0.055908254,-0.091814039,-0.038669141,-0.103145482,-0.021024134,-0.137172802,0.03722188,-0.177925285,-0.054567274,-0.234176446,-0.031301482,S_progra
-0.281101452,-0.017434668,-0.250872535,0.01102887,-0.236831615,0.012413084,-0.197110749,0.012872177,-0.158548578,0.060987639,0.058018757,0.094648608,0.14572729,0.067547533,0.354403402,0.044280852,0.391532482,0.004375167,0.371820009,-0.035574497,0.273403226,-0.033655179,0.22834636,-0.048230388,0.072524583,-0.050025288,-0.112092488,-0.045427654,-0.112343793,-0.024040645,-0.135541847,0.026420364,-0.169441646,-0.054647757,-0.241891405,-0.02553822,S_progra
-0.281173601,-0.014838844,-0.252020298,0.015472898,-0.242108054,0.015666231,-0.19916177,0.016502914,-0.156985997,0.056984814,0.047257822,0.09070075,0.143638327,0.062834263,0.35228118,0.04045393,0.399171127,0.008317713,0.37020999,-0.031902042,0.271103727,-0.033831321,0.228478348,-0.051183779,0.073147083,-0.050902175,-0.095530063,-0.044269398,-0.105891117,-0.021338104,-0.1432575,0.030813119,-0.167887453,-0.062201267,-0.241271753,-0.027279702,S_progra
-0.287098463,-0.025740062,-0.261639757,0.005557168,-0.248045883,0.005329018,-0.202624018,0.011357766,-0.14726588,0.069335359,0.057241718,0.102131661,0.165395812,0.066321559,0.362090036,0.038069475,0.388710236,0.003628258,0.358607828,-0.034384244,0.25881511,-0.039494783,0.21791921,-0.045608141,0.088729724,-0.045691574,-0.094728687,-0.040321265,-0.112426025,-0.015098896,-0.138736035,0.03746953,-0.163041529,-0.059559715,-0.241903396,-0.033301116,S_progra
-0.279029834,-0.012589105,-0.253118081,0.010347237,-0.240366641,0.01012519,-0.197831403,0.011506043,-0.158607498,0.066078226,0.056708698,0.102672415,0.141225791,0.073561059,0.368098194,0.041946882,0.388766339,0.007575639,0.345608946,-0.029923465,0.27955839,-0.03726262,0.22614661,-0.05332644,0.09196165,-0.067960991,-0.10105132,-0.045453709,-0.113426527,-0.023982019,-0.140085503,0.031751038,-0.173522546,-0.05693937,-0.241035267,-0.02812601,S_progra
-0.288373355,-0.016062227,-0.257493359,0.010082377,-0.239411522,0.010673026,-0.197456584,0.010766219,-0.154252431,0.070525887,0.05794484,0.094487346,0.154488101,0.066331043,0.3406426,0.047262257,0.393408674,0.009371842,0.365769327,-0.0313527,0.272328109,-0.039721311,0.236267098,-0.050909171,0.070500921,-0.061633068,-0.102129708,-0.045118469,-0.100800307,-0.027395379,-0.137282958,0.033389092,-0.17399131,-0.055560206,-0.240158135,-0.025136557,S_progra
-0.2826943,-0.012963746,-0.251742672,0.012728119,-0.238774703,0.012948601,-0.198053965,0.013380629,-0.147526682,0.062486533,0.053359671,0.087158116,0.148429477,0.06412257,0.35088736,0.04238018,0.389310616,0.009825311,0.361308824,-0.021779413,0.285304894,-0.038101343,0.235482048,-0.052173748,0.075563382,-0.059803288,-0.108001874,-0.04968014,-0.114360712,-0.026702575,-0.142080135,0.032230439,-0.176706165,-0.052150115,-0.239705064,-0.023906129,S_progra
-0.271566873,-0.021431643,-0.25395149,0.003249129,-0.239857222,0.005604273,-0.208949069,0.007427068,-0.165242261,0.059308209,0.057622113,0.10267668,0.14933968,0.077331571,0.363857641,0.034073264,0.399024618,-0.006292532,0.361638235,-0.035948901,0.26080836,-0.032748285,0.221235798,-0.04270799,0.086510479,-0.046833498,-0.095544783,-0.041042145,-0.108835486,-0.018191472,-0.146619408,0.027877975,-0.171434955,-0.047048691,-0.238035376,-0.02530301,S_progra
-0.283845145,-0.030039149,-0.255016369,0.007354757,-0.243566701,0.007648009,-0.19789194,0.013397259,-0.153503516,0.0695177,0.04499785,0.10208386,0.135055819,0.074602719,0.360669234,0.032261982,0.395775976,0.003372417,0.367004858,-0.036310699,0.268491982,-0.036539568,0.223050679,-0.051447705,0.078798947,-0.055134328,-0.093570545,-0.03434299,-0.100967953,-0.013911765,-0.141410807,0.044623263,-0.163848656,-0.063628408,-0.24022371,-0.033507355,S_progra
-0.278557675,-0.007513557,-0.249783065,0.008279777,-0.23594407,0.006131515,-0.196096786,0.00196607,-0.16067029,0.073363044,0.051547528,0.097026784,0.140943801,0.072989928,0.356727915,0.041433692,0.385115671,0.002604581,0.357828178,-0.02959677,0.286451289,-0.03266654,0.241555593,-0.04794762,0.076661088,-0.066797239,-0.110679032,-0.047773368,-0.114466415,-0.033004987,-0.13582674,0.024981153,-0.165002441,-0.045423571,-0.24980455,-0.018052893,S_progra
-0.285636916,-0.030762698,-0.26251803,0.008329363,-0.248514772,0.009289299,-0.208998142,0.01433924,-0.159004733,0.071684959,0.06670779,0.096528056,0.150793416,0.067123085,0.359051332,0.039182428,0.38946133,0.006093856,0.366180499,-0.030668239,0.263822814,-0.042361006,0.217630277,-0.052562952,0.067629746,-0.053458826,-0.074667387,-0.030392649,-0.092275639,-0.01283901,-0.144779254,0.03515472,-0.161895265,-0.057459794,-0.242987065,-0.037219833,S_progra
-0.286148811,-0.021857464,-0.258157737,0.007328089,-0.247160483,0.00755822,-0.196634289,0.010812148,-0.153891243,0.071096517,0.060963722,0.106370862,0.14530889,0.070737365,0.354907208,0.042108284,0.393023279,0.007704146,0.365260098,-0.032470549,0.262049135,-0.041219662,0.22713501,-0.055147038,0.071100354,-0.062796489,-0.089984979,-0.039763908,-0.103636097,-0.018049982,-0.135660241,0.040679425,-0.166626728,-0.056761552,-0.241847088,-0.036328414,S_progra
-0.281819944,-0.012702368,-0.253132723,0.01383499,-0.24395764,0.014240858,-0.200404896,0.016164387,-0.149811657,0.066629646,0.051008094,0.096157538,0.137042221,0.072391812,0.340501797,0.042323817,0.392535655,0.007872438,0.35748162,-0.030419001,0.279726354,-0.038437873,0.245938108,-0.053707013,0.09026675,-0.065158001,-0.096511194,-0.048142665,-0.106591974,-0.027916434,-0.143702463,0.032454581,-0.176532727,-0.056275988,-0.242035382,-0.029310722,S_progra
-0.281004286,-0.015404733,-0.252638774,0.010873722,-0.239029071,0.011485607,-0.198303038,0.015587234,-0.148379678,0.067829014,0.052675331,0.095040401,0.142458522,0.069528301,0.361730209,0.045282656,0.388418256,0.007846633,0.355925156,-0.027703276,0.272301237,-0.038272801,0.236616912,-0.053510651,0.080320106,-0.065069476,-0.095448517,-0.04796848,-0.109972364,-0.028166028,-0.142310837,0.034014473,-0.177097091,-0.051643797,-0.246262076,-0.0297488,S_progra
-0.279496163,-0.021628862,-0.257940269,0.006013908,-0.240419467,0.005685701,-0.201869435,0.004963648,-0.151559793,0.0706193,0.052288939,0.098340876,0.139505471,0.075668527,0.349115409,0.036679844,0.393945265,-0.002721752,0.365251145,-0.037239205,0.274134688,-0.035530301,0.235386652,-0.045321115,0.081062541,-0.049432432,-0.101097191,-0.042504408,-0.107713125,-0.021346812,-0.145206128,0.035447244,-0.160875186,-0.051901845,-0.244513354,-0.025792316,S_progra
-0.283074634,-0.021787927,-0.256027537,0.006229442,-0.237554265,0.00899171,-0.20078465,0.010858047,-0.157846695,0.063769397,0.04902562,0.093976509,0.139423164,0.067541067,0.361720902,0.038309569,0.392859455,0.000107411,0.365632714,-0.031568436,0.266304336,-0.037703862,0.22917593,-0.046888508,0.082459167,-0.047034729,-0.093348629,-0.042086752,-0.106908177,-0.019416455,-0.133311998,0.040560071,-0.170902508,-0.05295837,-0.246842195,-0.030898183,S_progra
-0.266030189,-0.014926964,-0.244997996,0.007437852,-0.235591789,0.005435934,-0.197815879,0.010605505,-0.167085938,0.053580228,0.044552534,0.092326917,0.153544223,0.066422503,0.354935952,0.03932883,0.394057869,0.003009996,0.372902669,-0.028770661,0.272885082,-0.036908856,0.234962671,-0.053386329,0.08042572,-0.04952324,-0.107931601,-0.037682865,-0.128414139,-0.018566496,-0.152322469,0.028880275,-0.174008122,-0.044386737,-0.234068596,-0.022875893,S_progra
-0.263115461,-0.012879025,-0.239034316,0.015306718,-0.230978898,0.013316732,-0.202324879,0.012447674,-0.156710068,0.053983945,0.049595705,0.08835552,0.134611929,0.057108431,0.366220048,0.048475618,0.394918557,0.013433095,0.364667303,-0.023818735,0.280306942,-0.036320945,0.230865796,-0.057027287,0.086541186,-0.06755886,-0.109605502,-0.042642504,-0.127648425,-0.028916099,-0.152032227,0.02628973,-0.190041916,-0.040471018,-0.236235775,-0.019082992,S_progra
-0.26844934,-0.012106872,-0.249660879,0.010562689,-0.232132097,0.012204277,-0.199650023,0.008820818,-0.157606516,0.057775958,0.049535561,0.094846165,0.132067479,0.072025033,0.362001749,0.037290323,0.397460439,0.002025791,0.36667775,-0.029798631,0.273788345,-0.033672535,0.23976037,-0.048111063,0.077903914,-0.053616016,-0.11745914,-0.044578473,-0.120553308,-0.028785658,-0.144909422,0.025207646,-0.176889771,-0.045334345,-0.23188511,-0.024755107,S_progra
-0.29048996,-0.025432877,-0.255718132,0.015032697,-0.242423875,0.015257141,-0.20032999,0.01596627,-0.154586877,0.063274794,0.057830978,0.08235788,0.14033132,0.052722322,0.353207248,0.045190734,0.391389239,0.014802548,0.365430989,-0.023302505,0.281454564,-0.037996173,0.235304039,-0.060921546,0.053555475,-0.057326783,-0.088675641,-0.035347704,-0.102337585,-0.013417915,-0.134283278,0.041449454,-0.165766441,-0.063222398,-0.243892074,-0.029085939,S_progra
-0.286850957,-0.012417707,-0.253955189,0.00536774,-0.238104382,0.006411668,-0.197779398,0.003341636,-0.149577888,0.073994674,0.044269504,0.104258573,0.151965052,0.069011303,0.350165607,0.038113915,0.394293798,-0.003550464,0.356237319,-0.029945929,0.277128709,-0.032922499,0.240252376,-0.043630682,0.072960299,-0.051130537,-0.104862973,-0.048814418,-0.105918002,-0.032957376,-0.128536049,0.025096004,-0.167769809,-0.046288863,-0.253918016,-0.023937036,S_progra
-0.282798442,-0.015689327,-0.251017396,0.01222503,-0.232361471,0.014044275,-0.198762145,0.015829449,-0.137135529,0.04928391,0.043927696,0.071229686,0.139029365,0.054192959,0.355419997,0.040574726,0.392664155,0.012488726,0.36644612,-0.024756276,0.278733546,-0.030133503,0.246953613,-0.048704404,0.08091889,-0.052020373,-0.111193985,-0.040353052,-0.116748336,-0.019817197,-0.142761082,0.026902967,-0.185841986,-0.049507101,-0.24547301,-0.015790494,S_progra
-0.278209061,-0.018435165,-0.250706342,0.011753788,-0.234795912,0.010733411,-0.193119822,0.012850212,-0.150274228,0.058032017,0.04512033,0.090211332,0.14084624,0.063293688,0.364883786,0.044101478,0.393178751,0.011927032,0.365061771,-0.027803118,0.276523384,-0.038088063,0.235619217,-0.053033986,0.060975942,-0.060981099,-0.102507691,-0.044093273,-0.11221553,-0.021103995,-0.137589226,0.031653807,-0.174721725,-0.049047939,-0.248069884,-0.021970127,S_progra
-0.284952545,-0.010820603,-0.258902385,0.01574179,-0.247640353,0.01438687,-0.193613226,0.007878679,-0.153935857,0.07161156,0.038399173,0.094103291,0.133314128,0.066665428,0.365763263,0.043184843,0.397992143,0.007317734,0.361314727,-0.031656069,0.276090828,-0.037365083,0.226639172,-0.049675304,0.074770625,-0.058758443,-0.104734651,-0.05080784,-0.113279532,-0.026937131,-0.132357465,0.023341711,-0.146113034,-0.052689098,-0.23875501,-0.025522334,S_progra
-0.281418497,-0.019073664,-0.252903007,0.011062018,-0.240756286,0.013000364,-0.192219161,0.014689457,-0.151444984,0.062938697,0.040853386,0.09194495,0.129693722,0.073133226,0.370083992,0.041150651,0.386033096,0.006666925,0.371593809,-0.033671417,0.272479315,-0.039054848,0.231955813,-0.050908997,0.074220665,-0.053866859,-0.099609727,-0.044582899,-0.11160185,-0.024280267,-0.135479489,0.032500204,-0.170461557,-0.056230009,-0.241019239,-0.025417531,S_progra
-0.278878799,-0.022801883,-0.247838979,0.009721354,-0.233169992,0.01006423,-0.196662486,0.018247618,-0.153507948,0.055957953,0.043734801,0.094781941,0.132432864,0.067496636,0.367800448,0.04361703,0.402826808,0.01018597,0.37928206,-0.029494658,0.267008824,-0.039440437,0.223400471,-0.057573609,0.044957352,-0.061724488,-0.097558638,-0.035704948,-0.105352033,-0.016316386,-0.138385736,0.036732767,-0.170504551,-0.054523621,-0.239584467,-0.029225468,S_progra
-0.276556415,-0.018208535,-0.248940599,0.012592558,-0.237704469,0.013205622,-0.199507368,0.015288618,-0.15440848,0.056061646,0.046452921,0.091790146,0.144892873,0.063358522,0.348822544,0.042919738,0.39109663,0.011421595,0.370704095,-0.027993615,0.278830857,-0.037503701,0.243856788,-0.057432122,0.065895311,-0.058119614,-0.103958928,-0.042594592,-0.116171508,-0.025231167,-0.13758189,0.036692954,-0.17560981,-0.051012635,-0.240112552,-0.025235419,S_progra
-0.277699936,-0.013109616,-0.248147458,0.012038993,-0.231996495,0.01252761,-0.195710971,0.015644426,-0.15251119,0.057372438,0.040713094,0.083415272,0.144403715,0.062294476,0.367222317,0.044764034,0.392495646,0.01117241,0.373394534,-0.02577737,0.272692125,-0.036896031,0.228701093,-0.052368754,0.067188496,-0.05724279,-0.106994539,-0.044317372,-0.113542806,-0.028345129,-0.141560922,0.029412013,-0.177661209,-0.046462009,-0.240985495,-0.024122601,S_progra
-0.278394036,-0.016795392,-0.248404111,0.012925936,-0.238863676,0.012502416,-0.191184791,0.010381424,-0.145932828,0.060919967,0.039149711,0.086116348,0.145892844,0.069408465,0.364596619,0.045323591,0.391513643,0.005906201,0.368456967,-0.028899324,0.272666173,-0.0341841,0.233666279,-0.051554121,0.071021254,-0.05624583,-0.107680283,-0.045892431,-0.116262457,-0.024011358,-0.135603896,0.024633354,-0.179524164,-0.049866199,-0.245113248,-0.020668947,S_progra
-0.279964887,-0.023787921,-0.253747625,0.006467123,-0.239629809,0.007476746,-0.19771279,0.005873776,-0.144847686,0.071008561,0.044410151,0.095278183,0.133233518,0.070565044,0.361702502,0.039729494,0.391087999,0.00424733,0.371163445,-0.0336085,0.275093135,-0.036258996,0.233748865,-0.05340304,0.065434661,-0.053932183,-0.096733312,-0.038683135,-0.109107373,-0.021158505,-0.138846366,0.035391488,-0.174486709,-0.045396955,-0.24079772,-0.029808512,S_progra
-0.281517368,-0.013426312,-0.254664141,0.011295822,-0.239381965,0.011230206,-0.195437511,0.012950241,-0.145547758,0.064311874,0.043690006,0.088323436,0.125746194,0.066950989,0.35870445,0.044918892,0.394842738,0.008466407,0.377476567,-0.029662864,0.27619172,-0.038770528,0.226452134,-0.055745087,0.073619928,-0.056989498,-0.098250906,-0.04287108,-0.113431415,-0.019882391,-0.138053155,0.029897097,-0.172801865,-0.054011391,-0.237637653,-0.026985813,S_progra
-0.27133959,-0.013101053,-0.24406449,0.013424774,-0.23335952,0.012562841,-0.20095875,0.013539391,-0.156048636,0.058386459,0.038112194,0.083993426,0.13519052,0.063582275,0.370598102,0.04455682,0.396408,0.008367378,0.364991609,-0.024998954,0.277790228,-0.037694016,0.237109479,-0.052358646,0.065965892,-0.060068315,-0.108530218,-0.042391245,-0.117792607,-0.023690395,-0.140520637,0.028412576,-0.177172064,-0.047628897,-0.236379509,-0.024894421,S_progra
-0.267470164,-0.01393985,-0.240920469,0.012828359,-0.228808038,0.011329289,-0.198690813,0.011694926,-0.157357334,0.058482573,0.031814845,0.09645691,0.134901547,0.068632557,0.361254162,0.043252722,0.405836191,0.006298596,0.37710593,-0.027022086,0.27169419,-0.039875682,0.231845528,-0.052689317,0.063552323,-0.065925968,-0.105476154,-0.040862322,-0.122966705,-0.027750406,-0.146230045,0.02705217,-0.176943011,-0.044302456,-0.233141983,-0.023660012,S_progra
-0.266570417,-0.012664083,-0.240616989,0.010911764,-0.229671879,0.009777596,-0.197920828,0.00924535,-0.159542726,0.059157541,0.034013503,0.086003815,0.127218149,0.065238431,0.362093403,0.038018251,0.405442043,0.003098505,0.383012209,-0.026366143,0.274386276,-0.034399533,0.235751201,-0.046966092,0.059147854,-0.057587192,-0.106175563,-0.039011305,-0.122945888,-0.027575225,-0.14805734,0.02342205,-0.176626606,-0.038616311,-0.2329364,-0.021687419,S_progra
-0.268404749,-0.02268216,-0.243633337,0.009741458,-0.234141589,0.01049833,-0.19801378,0.010541809,-0.161122182,0.056062707,0.058144986,0.085921408,0.133474139,0.066889723,0.362091089,0.040982609,0.398254926,0.004902253,0.371656771,-0.030503875,0.276649472,-0.039619216,0.234778126,-0.051730649,0.06264582,-0.044813426,-0.10612328,-0.035039789,-0.125044678,-0.017708866,-0.152079434,0.033297744,-0.178014666,-0.049286559,-0.231117636,-0.027453501,S_progra
-0.258385779,-0.035421148,-0.238689927,0.0025762,-0.227481496,0.004868013,-0.200711117,0.01341976,-0.158688251,0.054651333,0.0403411,0.10016002,0.140716431,0.079179499,0.378628808,0.030127656,0.407629638,-0.005807268,0.374288111,-0.039066755,0.264895104,-0.034375838,0.226827968,-0.04800191,0.04580273,-0.031919204,-0.112317923,-0.029261563,-0.125449322,-0.012037173,-0.151139439,0.036267198,-0.177125238,-0.051438056,-0.229141398,-0.033920763,S_progra
-0.271124415,-0.02878745,-0.242353383,0.012826773,-0.230496939,0.013316474,-0.200730594,0.015507145,-0.151885007,0.060528978,0.039718587,0.083833462,0.137214449,0.061856691,0.370178987,0.038721628,0.401646253,0.007282756,0.375047964,-0.032639733,0.266680551,-0.034862223,0.233533675,-0.048422995,0.058888051,-0.046318976,-0.109013362,-0.037193722,-0.1223249,-0.017844906,-0.144854642,0.038029356,-0.179890585,-0.0539147,-0.23023469,-0.031918556,S_progra
-0.269138704,-0.011658739,-0.241253646,0.009665839,-0.228747019,0.009560993,-0.200232677,0.012010437,-0.154608835,0.060673478,0.02387535,0.096245011,0.124487375,0.076518318,0.355958422,0.040868901,0.408488755,0.00099096,0.373738492,-0.036599908,0.284259894,-0.038716242,0.237015487,-0.052735118,0.060481127,-0.051023661,-0.096856148,-0.045620095,-0.117635423,-0.025626907,-0.151224477,0.027375944,-0.176267753,-0.042851685,-0.232340221,-0.029077525,S_progra
-0.294248997,-0.021059725,-0.256691884,0.009343113,-0.237734098,0.01036523,-0.192435396,0.016607829,-0.14649781,0.06530672,0.046625374,0.091802817,0.143964316,0.06603968,0.349881517,0.039687886,0.382966268,0.006657152,0.363858904,-0.029768861,0.278447713,-0.035539861,0.239528242,-0.051677431,0.083481105,-0.054818997,-0.095395368,-0.046904416,-0.105483136,-0.022584216,-0.136408798,0.04098227,-0.174246321,-0.060224542,-0.249611632,-0.024214647,S_progra
-0.273975881,-0.018531385,-0.255078498,0.011513483,-0.240838754,0.013245597,-0.198248412,0.012362647,-0.156498965,0.0682991,0.053324746,0.108548271,0.150076285,0.078132119,0.356282465,0.041377861,0.385993575,0.00626683,0.358778946,-0.033740201,0.273459565,-0.038048153,0.238718119,-0.049500307,0.077998327,-0.070476072,-0.104229181,-0.052483132,-0.113906459,-0.029964868,-0.143105467,0.029481375,-0.175173482,-0.048996665,-0.233576928,-0.027486501,S_progra
-0.285862891,-0.027296713,-0.256578702,0.005882718,-0.242683819,0.006234825,-0.201176477,0.014229782,-0.149326566,0.071144115,0.058380495,0.104186763,0.170387534,0.072266144,0.358980979,0.037640826,0.378401166,0.003373926,0.358426544,-0.031886399,0.272795119,-0.03636428,0.226718041,-0.046799235,0.076490642,-0.062162596,-0.10719779,-0.036693558,-0.11467478,-0.016028482,-0.136928879,0.039022331,-0.169205596,-0.059107062,-0.23694502,-0.037643106,S_progra
-0.28336785,-0.020363854,-0.257233417,0.007151715,-0.238718857,0.009691944,-0.197664495,0.019002958,-0.1430219,0.061705461,0.052572661,0.083253653,0.146161837,0.056755999,0.357046599,0.045650424,0.392971981,0.013538522,0.36715451,-0.026350699,0.270445413,-0.039155281,0.237850984,-0.056508217,0.064333984,-0.052713235,-0.099043762,-0.042461103,-0.114121285,-0.018075208,-0.140263274,0.03493556,-0.169091239,-0.048397026,-0.246011891,-0.027661611,S_progra
-0.277800055,-0.027584878,-0.253232674,0.001911955,-0.237472506,0.004288605,-0.199205348,0.011347831,-0.152293299,0.065811487,0.043529326,0.10339888,0.136206502,0.07031214,0.357397684,0.033717535,0.393725629,0.000188098,0.366939398,-0.033833022,0.270034705,-0.036842294,0.238561479,-0.048358941,0.076329116,-0.05638229,-0.099659214,-0.035216223,-0.108851674,-0.012747204,-0.140846922,0.043357351,-0.171630055,-0.056062558,-0.241732094,-0.027306472,S_progra
-0.28610631,-0.027173773,-0.257026451,0.00243708,-0.2410694,0.007913287,-0.198435154,0.01363067,-0.145568016,0.067460939,0.046298843,0.093196623,0.166559855,0.067600454,0.361629102,0.034674298,0.38329415,0.000187062,0.364874941,-0.029328866,0.266173947,-0.030218197,0.236962255,-0.04648567,0.060963905,-0.0533986,-0.096609021,-0.036145692,-0.107519709,-0.009570071,-0.137297377,0.038190448,-0.173751904,-0.060843596,-0.243373656,-0.032126395,S_progra
-0.294174388,-0.018837655,-0.267436297,0.012687347,-0.251399774,0.009007446,-0.193446616,0.004129912,-0.142934364,0.076907781,0.045236714,0.107021886,0.14127408,0.07844347,0.353292183,0.040088508,0.394208832,0.003401515,0.354306939,-0.037418272,0.267276116,-0.031709019,0.228090774,-0.046726947,0.085195795,-0.074870322,-0.088375256,-0.047319467,-0.090968376,-0.024647505,-0.124788303,0.034437683,-0.162853748,-0.054884806,-0.25250431,-0.029711555,S_progra
-0.293086347,-0.022551026,-0.266387457,0.012076131,-0.250323115,0.011632457,-0.198929168,0.010208795,-0.142264562,0.082541729,0.048355952,0.112585908,0.131117204,0.081348737,0.351766479,0.036631857,0.402163348,-0.000145377,0.349723276,-0.037265025,0.269438943,-0.031829491,0.22721137,-0.046726756,0.08169252,-0.074757504,-0.088095296,-0.050754534,-0.09693386,-0.021585484,-0.127546695,0.03394238,-0.139920264,-0.062184692,-0.257982328,-0.033168105,S_progra
-0.291696603,-0.02347938,-0.259982003,0.009789205,-0.238204531,0.013184046,-0.192477489,0.019881887,-0.134391679,0.062851671,0.041625156,0.079144568,0.129637152,0.062390185,0.362540345,0.043765653,0.387090583,0.010256008,0.368319306,-0.023567289,0.272629395,-0.034616583,0.237135396,-0.054732373,0.078810844,-0.063103491,-0.095601832,-0.042676152,-0.105295991,-0.016300628,-0.124695244,0.036468368,-0.186950448,-0.053924658,-0.248492359,-0.025331038,S_progra
-0.290918177,-0.033016204,-0.261808139,0.003238901,-0.24571045,0.009575405,-0.20089741,0.018542143,-0.142851479,0.060005006,0.056281198,0.086354608,0.15321931,0.069979768,0.351799635,0.031651772,0.392736482,-0.003052391,0.361741074,-0.031378163,0.268567451,-0.030881519,0.233795358,-0.04333331,0.075943742,-0.042274182,-0.093620979,-0.027232181,-0.107438235,-0.007880104,-0.132283783,0.033173978,-0.171541355,-0.059147872,-0.247014241,-0.034325653,S_progra
-0.29183592,-0.034539758,-0.255812233,0.007086007,-0.244181044,0.00617502,-0.19712236,0.009500335,-0.151425161,0.055057925,0.057255126,0.090147344,0.139709706,0.067292428,0.365617408,0.023825112,0.384737311,-0.001082906,0.361426094,-0.029678664,0.276960162,-0.032408359,0.234000664,-0.043078012,0.072984584,-0.037460106,-0.090008784,-0.027003852,-0.104642747,-0.004795629,-0.134283265,0.034985658,-0.175916122,-0.048334912,-0.247463418,-0.035687629,S_progra
-0.289569061,-0.028436092,-0.262544895,0.00901381,-0.243833176,0.011974701,-0.194608352,0.008938429,-0.145681877,0.067681833,0.05749923,0.090136291,0.164682153,0.058810101,0.351246276,0.045213569,0.388319325,0.012036078,0.361166858,-0.027464399,0.265794467,-0.038039171,0.227599945,-0.056266776,0.083371758,-0.057650983,-0.098551396,-0.036124754,-0.111768079,-0.016775592,-0.132970131,0.040128704,-0.173662515,-0.052075421,-0.24649053,-0.031100328,S_progra
-0.287720506,-0.025746307,-0.257122258,0.009061681,-0.243360495,0.012070179,-0.195908819,0.015958271,-0.148151656,0.064613808,0.061274759,0.095987612,0.15215952,0.06611804,0.353464583,0.042362269,0.385114737,0.003143672,0.35917903,-0.029924523,0.271383655,-0.033981432,0.231602494,-0.049888337,0.087257855,-0.059097161,-0.105407235,-0.038511107,-0.10992443,-0.017869481,-0.137466008,0.038831979,-0.170734763,-0.062884973,-0.245640465,-0.030244191,S_progra
-0.289874183,-0.023843732,-0.259105328,0.0092759,-0.242542468,0.011636663,-0.199947915,0.016355847,-0.152611036,0.063672144,0.053270093,0.103824479,0.162092426,0.077766093,0.360871048,0.03040274,0.375086094,0.001996841,0.349042289,-0.03112546,0.270934497,-0.031106918,0.240153348,-0.04765873,0.088705893,-0.059434101,-0.093486769,-0.04282512,-0.10767523,-0.021525527,-0.13842172,0.037637609,-0.171574651,-0.061730433,-0.244916387,-0.033318295,S_progra
-0.274524685,-0.017820809,-0.244973675,0.00982378,-0.230295035,0.011175842,-0.19944489,0.015333708,-0.153610516,0.06191689,0.03729956,0.088288265,0.114890448,0.067141071,0.368411895,0.043143526,0.397468824,0.006249833,0.375193059,-0.027312887,0.279765008,-0.038289033,0.235649433,-0.052609737,0.065432776,-0.064460699,-0.104549606,-0.042608278,-0.111761837,-0.026411875,-0.143592468,0.029575941,-0.177872607,-0.040590566,-0.233485683,-0.02254497,S_progra
-0.277923493,-0.016925484,-0.250625049,0.003199196,-0.236444579,0.004402249,-0.186996757,0.004205706,-0.152855447,0.062902529,0.039253013,0.095887132,0.124908361,0.07304849,0.374347241,0.038402003,0.393914856,-0.002998411,0.366334208,-0.030172614,0.268910097,-0.036894574,0.238493777,-0.046288276,0.068561773,-0.055420791,-0.095123902,-0.040084665,-0.110292463,-0.021814484,-0.141629702,0.034193579,-0.172933658,-0.042302928,-0.249898277,-0.023338657,S_progra
